date,store_id,store_name,product_id,product_name,category,sales_units,price,discount,revenue,is_promo,is_holiday,day_of_week,month,quarter,day_of_month,week_of_year
2023-10-24,3,Магазин_3,6,Товар_6,Книги,18,728,0.15,13104,1,0,1,10,4,24,43
2023-10-25,3,Магазин_3,6,Товар_6,Книги,10,769,0.0,7690,0,0,2,10,4,25,43
2023-10-26,3,Магазин_3,6,Товар_6,Книги,9,640,0.0,5760,0,0,3,10,4,26,43
2023-10-27,3,Магазин_3,6,Товар_6,Книги,27,706,0.15,19062,1,0,4,10,4,27,43
2023-10-28,3,Магазин_3,6,Товар_6,Книги,7,811,0.0,5677,0,0,5,10,4,28,43
2023-10-29,3,Магазин_3,6,Товар_6,Книги,16,741,0.0,11856,0,0,6,10,4,29,43
2023-10-30,3,Магазин_3,6,Товар_6,Книги,8,682,0.0,5456,0,0,0,10,4,30,44
2023-10-31,3,Магазин_3,6,Товар_6,Книги,15,877,0.0,13155,0,0,1,10,4,31,44
2023-11-01,3,Магазин_3,6,Товар_6,Книги,6,728,0.0,4368,0,0,2,11,4,1,44
2023-11-02,3,Магазин_3,6,Товар_6,Книги,11,885,0.0,9735,0,0,3,11,4,2,44
2023-11-03,3,Магазин_3,6,Товар_6,Книги,9,948,0.0,8532,0,0,4,11,4,3,44
2023-11-04,3,Магазин_3,6,Товар_6,Книги,10,813,0.0,8130,0,0,5,11,4,4,44
2023-11-05,3,Магазин_3,6,Товар_6,Книги,22,917,0.15,20174,1,0,6,11,4,5,44
2023-11-06,3,Магазин_3,6,Товар_6,Книги,14,883,0.0,12362,0,0,0,11,4,6,45
2023-11-07,3,Магазин_3,6,Товар_6,Книги,6,792,0.0,4752,0,0,1,11,4,7,45
2023-11-08,3,Магазин_3,6,Товар_6,Книги,11,647,0.0,7117,0,0,2,11,4,8,45
2023-11-09,3,Магазин_3,6,Товар_6,Книги,11,912,0.0,10032,0,0,3,11,4,9,45
2023-11-10,3,Магазин_3,6,Товар_6,Книги,14,929,0.0,13006,0,0,4,11,4,10,45
2023-11-11,3,Магазин_3,6,Товар_6,Книги,18,890,0.15,16020,1,0,5,11,4,11,45
2023-11-12,3,Магазин_3,6,Товар_6,Книги,12,926,0.0,11112,0,0,6,11,4,12,45
2023-11-13,3,Магазин_3,6,Товар_6,Книги,11,851,0.0,9361,0,0,0,11,4,13,46
2023-11-14,3,Магазин_3,6,Товар_6,Книги,11,659,0.0,7249,0,0,1,11,4,14,46
2023-11-15,3,Магазин_3,6,Товар_6,Книги,15,762,0.0,11430,0,0,2,11,4,15,46
2023-11-16,3,Магазин_3,6,Товар_6,Книги,10,867,0.0,8670,0,0,3,11,4,16,46
2023-11-17,3,Магазин_3,6,Товар_6,Книги,10,886,0.0,8860,0,0,4,11,4,17,46
2023-11-18,3,Магазин_3,6,Товар_6,Книги,19,895,0.0,17005,0,0,5,11,4,18,46
2023-11-19,3,Магазин_3,6,Товар_6,Книги,12,786,0.0,9432,0,0,6,11,4,19,46
2023-11-20,3,Магазин_3,6,Товар_6,Книги,20,795,0.15,15900,1,0,0,11,4,20,47
2023-11-21,3,Магазин_3,6,Товар_6,Книги,10,927,0.0,9270,0,0,1,11,4,21,47
2023-11-22,3,Магазин_3,6,Товар_6,Книги,13,728,0.0,9464,0,0,2,11,4,22,47
2023-11-23,3,Магазин_3,6,Товар_6,Книги,9,902,0.0,8118,0,0,3,11,4,23,47
2023-11-24,3,Магазин_3,6,Товар_6,Книги,36,665,0.0,23940,0,1,4,11,4,24,47
2023-11-25,3,Магазин_3,6,Товар_6,Книги,16,651,0.0,10416,0,0,5,11,4,25,47
2023-11-26,3,Магазин_3,6,Товар_6,Книги,20,735,0.0,14700,0,0,6,11,4,26,47
2023-11-27,3,Магазин_3,6,Товар_6,Книги,7,747,0.0,5229,0,0,0,11,4,27,48
2023-11-28,3,Магазин_3,6,Товар_6,Книги,17,905,0.0,15385,0,0,1,11,4,28,48
2023-11-29,3,Магазин_3,6,Товар_6,Книги,27,865,0.15,23355,1,0,2,11,4,29,48
2023-11-30,3,Магазин_3,6,Товар_6,Книги,12,753,0.0,9036,0,0,3,11,4,30,48
2023-12-01,3,Магазин_3,6,Товар_6,Книги,14,702,0.0,9828,0,0,4,12,4,1,48
2023-12-02,3,Магазин_3,6,Товар_6,Книги,14,688,0.0,9632,0,0,5,12,4,2,48
2023-12-03,3,Магазин_3,6,Товар_6,Книги,10,873,0.0,8730,0,0,6,12,4,3,48
2023-12-04,3,Магазин_3,6,Товар_6,Книги,10,861,0.0,8610,0,0,0,12,4,4,49
2023-12-05,3,Магазин_3,6,Товар_6,Книги,14,949,0.0,13286,0,0,1,12,4,5,49
2023-12-06,3,Магазин_3,6,Товар_6,Книги,11,679,0.0,7469,0,0,2,12,4,6,49
2023-12-07,3,Магазин_3,6,Товар_6,Книги,11,746,0.0,8206,0,0,3,12,4,7,49
2023-12-08,3,Магазин_3,6,Товар_6,Книги,15,780,0.0,11700,0,0,4,12,4,8,49
2023-12-09,3,Магазин_3,6,Товар_6,Книги,17,938,0.0,15946,0,0,5,12,4,9,49
2023-12-10,3,Магазин_3,6,Товар_6,Книги,19,664,0.0,12616,0,0,6,12,4,10,49
2023-12-11,3,Магазин_3,6,Товар_6,Книги,14,719,0.0,10066,0,0,0,12,4,11,50
2023-12-12,3,Магазин_3,6,Товар_6,Книги,21,840,0.15,17640,1,0,1,12,4,12,50
2023-12-13,3,Магазин_3,6,Товар_6,Книги,9,779,0.0,7011,0,0,2,12,4,13,50
2023-12-14,3,Магазин_3,6,Товар_6,Книги,17,932,0.0,15844,0,0,3,12,4,14,50
2023-12-15,3,Магазин_3,6,Товар_6,Книги,19,926,0.15,17594,1,0,4,12,4,15,50
2023-12-16,3,Магазин_3,6,Товар_6,Книги,17,928,0.0,15776,0,0,5,12,4,16,50
2023-12-17,3,Магазин_3,6,Товар_6,Книги,18,931,0.0,16758,0,0,6,12,4,17,50
2023-12-18,3,Магазин_3,6,Товар_6,Книги,10,776,0.0,7760,0,0,0,12,4,18,51
2023-12-19,3,Магазин_3,6,Товар_6,Книги,19,753,0.0,14307,0,0,1,12,4,19,51
2023-12-20,3,Магазин_3,6,Товар_6,Книги,33,713,0.0,23529,0,1,2,12,4,20,51
2023-12-21,3,Магазин_3,6,Товар_6,Книги,42,851,0.15,35742,1,1,3,12,4,21,51
2023-12-22,3,Магазин_3,6,Товар_6,Книги,27,660,0.0,17820,0,1,4,12,4,22,51
2023-12-23,3,Магазин_3,6,Товар_6,Книги,33,817,0.0,26961,0,1,5,12,4,23,51
2023-12-24,3,Магазин_3,6,Товар_6,Книги,33,731,0.0,24123,0,1,6,12,4,24,51
2023-12-25,3,Магазин_3,6,Товар_6,Книги,31,957,0.0,29667,0,1,0,12,4,25,52
2023-12-26,3,Магазин_3,6,Товар_6,Книги,28,816,0.0,22848,0,1,1,12,4,26,52
2023-12-27,3,Магазин_3,6,Товар_6,Книги,33,947,0.0,31251,0,1,2,12,4,27,52
2023-12-28,3,Магазин_3,6,Товар_6,Книги,33,956,0.0,31548,0,1,3,12,4,28,52
2023-12-29,3,Магазин_3,6,Товар_6,Книги,32,906,0.0,28992,0,1,4,12,4,29,52
2023-12-30,3,Магазин_3,6,Товар_6,Книги,29,768,0.0,22272,0,1,5,12,4,30,52
2023-12-31,3,Магазин_3,6,Товар_6,Книги,39,823,0.0,32097,0,1,6,12,4,31,52
2023-01-01,3,Магазин_3,7,Товар_7,Книги,21,895,0.0,18795,0,1,6,1,1,1,52
2023-01-02,3,Магазин_3,7,Товар_7,Книги,24,753,0.0,18072,0,1,0,1,1,2,1
2023-01-03,3,Магазин_3,7,Товар_7,Книги,20,955,0.0,19100,0,1,1,1,1,3,1
2023-01-04,3,Магазин_3,7,Товар_7,Книги,24,859,0.0,20616,0,1,2,1,1,4,1
2023-01-05,3,Магазин_3,7,Товар_7,Книги,24,684,0.0,16416,0,1,3,1,1,5,1
2023-01-06,3,Магазин_3,7,Товар_7,Книги,22,802,0.0,17644,0,1,4,1,1,6,1
2023-01-07,3,Магазин_3,7,Товар_7,Книги,26,742,0.0,19292,0,1,5,1,1,7,1
2023-01-08,3,Магазин_3,7,Товар_7,Книги,15,876,0.0,13140,0,1,6,1,1,8,1
2023-01-09,3,Магазин_3,7,Товар_7,Книги,24,706,0.0,16944,0,1,0,1,1,9,2
2023-01-10,3,Магазин_3,7,Товар_7,Книги,17,736,0.0,12512,0,1,1,1,1,10,2
2023-01-11,3,Магазин_3,7,Товар_7,Книги,5,809,0.0,4045,0,0,2,1,1,11,2
2023-01-12,3,Магазин_3,7,Товар_7,Книги,7,895,0.0,6265,0,0,3,1,1,12,2
2023-01-13,3,Магазин_3,7,Товар_7,Книги,7,907,0.0,6349,0,0,4,1,1,13,2
2023-01-14,3,Магазин_3,7,Товар_7,Книги,16,670,0.0,10720,0,0,5,1,1,14,2
2023-01-15,3,Магазин_3,7,Товар_7,Книги,14,670,0.0,9380,0,0,6,1,1,15,2
2023-01-16,3,Магазин_3,7,Товар_7,Книги,20,895,0.15,17900,1,0,0,1,1,16,3
2023-01-17,3,Магазин_3,7,Товар_7,Книги,6,900,0.0,5400,0,0,1,1,1,17,3
2023-01-18,3,Магазин_3,7,Товар_7,Книги,11,780,0.0,8580,0,0,2,1,1,18,3
2023-01-19,3,Магазин_3,7,Товар_7,Книги,19,647,0.15,12293,1,0,3,1,1,19,3
2023-01-20,3,Магазин_3,7,Товар_7,Книги,9,823,0.0,7407,0,0,4,1,1,20,3
2023-01-21,3,Магазин_3,7,Товар_7,Книги,16,740,0.0,11840,0,0,5,1,1,21,3
2023-01-22,3,Магазин_3,7,Товар_7,Книги,12,736,0.0,8832,0,0,6,1,1,22,3
2023-01-23,3,Магазин_3,7,Товар_7,Книги,19,906,0.0,17214,0,0,0,1,1,23,4
2023-01-24,3,Магазин_3,7,Товар_7,Книги,9,691,0.0,6219,0,0,1,1,1,24,4
2023-01-25,3,Магазин_3,7,Товар_7,Книги,13,865,0.0,11245,0,0,2,1,1,25,4
2023-01-26,3,Магазин_3,7,Товар_7,Книги,13,769,0.0,9997,0,0,3,1,1,26,4
2023-01-27,3,Магазин_3,7,Товар_7,Книги,14,921,0.0,12894,0,0,4,1,1,27,4
2023-01-28,3,Магазин_3,7,Товар_7,Книги,15,828,0.0,12420,0,0,5,1,1,28,4
2023-01-29,3,Магазин_3,7,Товар_7,Книги,18,644,0.0,11592,0,0,6,1,1,29,4
2023-01-30,3,Магазин_3,7,Товар_7,Книги,8,856,0.0,6848,0,0,0,1,1,30,5
2023-01-31,3,Магазин_3,7,Товар_7,Книги,22,931,0.15,20482,1,0,1,1,1,31,5
2023-02-01,3,Магазин_3,7,Товар_7,Книги,11,869,0.0,9559,0,0,2,2,1,1,5
2023-02-02,3,Магазин_3,7,Товар_7,Книги,14,830,0.0,11620,0,0,3,2,1,2,5
2023-02-03,3,Магазин_3,7,Товар_7,Книги,14,899,0.0,12586,0,0,4,2,1,3,5
2023-02-04,3,Магазин_3,7,Товар_7,Книги,23,782,0.15,17986,1,0,5,2,1,4,5
2023-02-05,3,Магазин_3,7,Товар_7,Книги,16,866,0.0,13856,0,0,6,2,1,5,5
2023-02-06,3,Магазин_3,7,Товар_7,Книги,8,758,0.0,6064,0,0,0,2,1,6,6
2023-02-07,3,Магазин_3,7,Товар_7,Книги,13,831,0.0,10803,0,0,1,2,1,7,6
2023-02-08,3,Магазин_3,7,Товар_7,Книги,15,793,0.0,11895,0,0,2,2,1,8,6
2023-02-09,3,Магазин_3,7,Товар_7,Книги,14,835,0.0,11690,0,0,3,2,1,9,6
2023-02-10,3,Магазин_3,7,Товар_7,Книги,12,663,0.0,7956,0,0,4,2,1,10,6
2023-02-11,3,Магазин_3,7,Товар_7,Книги,17,889,0.0,15113,0,0,5,2,1,11,6
2023-02-12,3,Магазин_3,7,Товар_7,Книги,20,646,0.0,12920,0,0,6,2,1,12,6
2023-02-13,3,Магазин_3,7,Товар_7,Книги,11,856,0.0,9416,0,0,0,2,1,13,7
2023-02-14,3,Магазин_3,7,Товар_7,Книги,11,764,0.0,8404,0,0,1,2,1,14,7
2023-02-15,3,Магазин_3,7,Товар_7,Книги,15,882,0.0,13230,0,0,2,2,1,15,7
2023-02-16,3,Магазин_3,7,Товар_7,Книги,8,884,0.0,7072,0,0,3,2,1,16,7
2023-02-17,3,Магазин_3,7,Товар_7,Книги,8,671,0.0,5368,0,0,4,2,1,17,7
2023-02-18,3,Магазин_3,7,Товар_7,Книги,12,689,0.0,8268,0,0,5,2,1,18,7
2023-02-19,3,Магазин_3,7,Товар_7,Книги,10,775,0.0,7750,0,0,6,2,1,19,7
2023-02-20,3,Магазин_3,7,Товар_7,Книги,13,903,0.0,11739,0,0,0,2,1,20,8
2023-02-21,3,Магазин_3,7,Товар_7,Книги,18,680,0.0,12240,0,0,1,2,1,21,8
2023-02-22,3,Магазин_3,7,Товар_7,Книги,9,927,0.0,8343,0,0,2,2,1,22,8
2023-02-23,3,Магазин_3,7,Товар_7,Книги,12,651,0.0,7812,0,0,3,2,1,23,8
2023-02-24,3,Магазин_3,7,Товар_7,Книги,24,650,0.15,15600,1,0,4,2,1,24,8
2023-02-25,3,Магазин_3,7,Товар_7,Книги,21,849,0.0,17829,0,0,5,2,1,25,8
2023-02-26,3,Магазин_3,7,Товар_7,Книги,20,718,0.0,14360,0,0,6,2,1,26,8
2023-02-27,3,Магазин_3,7,Товар_7,Книги,15,746,0.0,11190,0,0,0,2,1,27,9
2023-02-28,3,Магазин_3,7,Товар_7,Книги,18,675,0.0,12150,0,0,1,2,1,28,9
2023-03-01,3,Магазин_3,7,Товар_7,Книги,26,729,0.15,18954,1,0,2,3,1,1,9
2023-03-02,3,Магазин_3,7,Товар_7,Книги,9,802,0.0,7218,0,0,3,3,1,2,9
2023-03-03,3,Магазин_3,7,Товар_7,Книги,15,714,0.0,10710,0,0,4,3,1,3,9
2023-03-04,3,Магазин_3,7,Товар_7,Книги,10,762,0.0,7620,0,0,5,3,1,4,9
2023-03-05,3,Магазин_3,7,Товар_7,Книги,14,693,0.0,9702,0,0,6,3,1,5,9
2023-03-06,3,Магазин_3,7,Товар_7,Книги,16,911,0.0,14576,0,0,0,3,1,6,10
2023-03-07,3,Магазин_3,7,Товар_7,Книги,15,684,0.0,10260,0,0,1,3,1,7,10
2023-03-08,3,Магазин_3,7,Товар_7,Книги,11,808,0.0,8888,0,0,2,3,1,8,10
2023-03-09,3,Магазин_3,7,Товар_7,Книги,16,885,0.0,14160,0,0,3,3,1,9,10
2023-03-10,3,Магазин_3,7,Товар_7,Книги,12,929,0.0,11148,0,0,4,3,1,10,10
2023-03-11,3,Магазин_3,7,Товар_7,Книги,16,649,0.0,10384,0,0,5,3,1,11,10
2023-03-12,3,Магазин_3,7,Товар_7,Книги,19,851,0.0,16169,0,0,6,3,1,12,10
2023-03-13,3,Магазин_3,7,Товар_7,Книги,30,785,0.15,23550,1,0,0,3,1,13,11
2023-03-14,3,Магазин_3,7,Товар_7,Книги,16,655,0.0,10480,0,0,1,3,1,14,11
2023-03-15,3,Магазин_3,7,Товар_7,Книги,15,886,0.0,13290,0,0,2,3,1,15,11
2023-03-16,3,Магазин_3,7,Товар_7,Книги,18,670,0.0,12060,0,0,3,3,1,16,11
2023-03-17,3,Магазин_3,7,Товар_7,Книги,13,708,0.0,9204,0,0,4,3,1,17,11
2023-03-18,3,Магазин_3,7,Товар_7,Книги,14,879,0.0,12306,0,0,5,3,1,18,11
2023-03-19,3,Магазин_3,7,Товар_7,Книги,18,655,0.0,11790,0,0,6,3,1,19,11
2023-03-20,3,Магазин_3,7,Товар_7,Книги,13,736,0.0,9568,0,0,0,3,1,20,12
2023-03-21,3,Магазин_3,7,Товар_7,Книги,17,842,0.0,14314,0,0,1,3,1,21,12
2023-03-22,3,Магазин_3,7,Товар_7,Книги,9,921,0.0,8289,0,0,2,3,1,22,12
2023-03-23,3,Магазин_3,7,Товар_7,Книги,9,913,0.0,8217,0,0,3,3,1,23,12
2023-03-24,3,Магазин_3,7,Товар_7,Книги,16,720,0.0,11520,0,0,4,3,1,24,12
2023-03-25,3,Магазин_3,7,Товар_7,Книги,19,841,0.0,15979,0,0,5,3,1,25,12
2023-03-26,3,Магазин_3,7,Товар_7,Книги,32,900,0.15,28800,1,0,6,3,1,26,12
2023-03-27,3,Магазин_3,7,Товар_7,Книги,20,942,0.0,18840,0,0,0,3,1,27,13
2023-03-28,3,Магазин_3,7,Товар_7,Книги,18,894,0.0,16092,0,0,1,3,1,28,13
2023-03-29,3,Магазин_3,7,Товар_7,Книги,14,667,0.0,9338,0,0,2,3,1,29,13
2023-03-30,3,Магазин_3,7,Товар_7,Книги,14,687,0.0,9618,0,0,3,3,1,30,13
2023-03-31,3,Магазин_3,7,Товар_7,Книги,12,843,0.0,10116,0,0,4,3,1,31,13
2023-04-01,3,Магазин_3,7,Товар_7,Книги,19,724,0.0,13756,0,0,5,4,2,1,13
2023-04-02,3,Магазин_3,7,Товар_7,Книги,21,660,0.0,13860,0,0,6,4,2,2,13
2023-04-03,3,Магазин_3,7,Товар_7,Книги,12,738,0.0,8856,0,0,0,4,2,3,14
2023-04-04,3,Магазин_3,7,Товар_7,Книги,24,827,0.15,19848,1,0,1,4,2,4,14
2023-04-05,3,Магазин_3,7,Товар_7,Книги,25,755,0.15,18875,1,0,2,4,2,5,14
2023-04-06,3,Магазин_3,7,Товар_7,Книги,14,737,0.0,10318,0,0,3,4,2,6,14
2023-04-07,3,Магазин_3,7,Товар_7,Книги,16,902,0.0,14432,0,0,4,4,2,7,14
2023-04-08,3,Магазин_3,7,Товар_7,Книги,19,865,0.0,16435,0,0,5,4,2,8,14
2023-04-09,3,Магазин_3,7,Товар_7,Книги,18,763,0.0,13734,0,0,6,4,2,9,14
2023-04-10,3,Магазин_3,7,Товар_7,Книги,24,836,0.15,20064,1,0,0,4,2,10,15
2023-04-11,3,Магазин_3,7,Товар_7,Книги,17,905,0.0,15385,0,0,1,4,2,11,15
2023-04-12,3,Магазин_3,7,Товар_7,Книги,13,872,0.0,11336,0,0,2,4,2,12,15
2023-04-13,3,Магазин_3,7,Товар_7,Книги,17,761,0.0,12937,0,0,3,4,2,13,15
2023-04-14,3,Магазин_3,7,Товар_7,Книги,10,919,0.0,9190,0,0,4,4,2,14,15
2023-04-15,3,Магазин_3,7,Товар_7,Книги,12,698,0.0,8376,0,0,5,4,2,15,15
2023-04-16,3,Магазин_3,7,Товар_7,Книги,24,729,0.0,17496,0,0,6,4,2,16,15
2023-04-17,3,Магазин_3,7,Товар_7,Книги,19,666,0.0,12654,0,0,0,4,2,17,16
2023-04-18,3,Магазин_3,7,Товар_7,Книги,9,643,0.0,5787,0,0,1,4,2,18,16
2023-04-19,3,Магазин_3,7,Товар_7,Книги,11,790,0.0,8690,0,0,2,4,2,19,16
2023-04-20,3,Магазин_3,7,Товар_7,Книги,10,901,0.0,9010,0,0,3,4,2,20,16
2023-04-21,3,Магазин_3,7,Товар_7,Книги,25,758,0.15,18950,1,0,4,4,2,21,16
2023-04-22,3,Магазин_3,7,Товар_7,Книги,18,806,0.0,14508,0,0,5,4,2,22,16
2023-04-23,3,Магазин_3,7,Товар_7,Книги,18,667,0.0,12006,0,0,6,4,2,23,16
2023-04-24,3,Магазин_3,7,Товар_7,Книги,15,930,0.0,13950,0,0,0,4,2,24,17
2023-04-25,3,Магазин_3,7,Товар_7,Книги,29,644,0.15,18676,1,0,1,4,2,25,17
2023-04-26,3,Магазин_3,7,Товар_7,Книги,29,752,0.15,21808,1,0,2,4,2,26,17
2023-04-27,3,Магазин_3,7,Товар_7,Книги,21,781,0.0,16401,0,0,3,4,2,27,17
2023-04-28,3,Магазин_3,7,Товар_7,Книги,15,803,0.0,12045,0,0,4,4,2,28,17
2023-04-29,3,Магазин_3,7,Товар_7,Книги,18,651,0.0,11718,0,0,5,4,2,29,17
2023-04-30,3,Магазин_3,7,Товар_7,Книги,15,661,0.0,9915,0,0,6,4,2,30,17
2023-05-01,3,Магазин_3,7,Товар_7,Книги,30,732,0.15,21960,1,0,0,5,2,1,18
2023-05-02,3,Магазин_3,7,Товар_7,Книги,17,866,0.0,14722,0,0,1,5,2,2,18
2023-05-03,3,Магазин_3,7,Товар_7,Книги,13,942,0.0,12246,0,0,2,5,2,3,18
2023-05-04,3,Магазин_3,7,Товар_7,Книги,13,648,0.0,8424,0,0,3,5,2,4,18
2023-05-05,3,Магазин_3,7,Товар_7,Книги,16,762,0.0,12192,0,0,4,5,2,5,18
2023-05-06,3,Магазин_3,7,Товар_7,Книги,20,799,0.0,15980,0,0,5,5,2,6,18
2023-05-07,3,Магазин_3,7,Товар_7,Книги,13,660,0.0,8580,0,0,6,5,2,7,18
2023-05-08,3,Магазин_3,7,Товар_7,Книги,12,837,0.0,10044,0,0,0,5,2,8,19
2023-05-09,3,Магазин_3,7,Товар_7,Книги,15,948,0.0,14220,0,0,1,5,2,9,19
2023-05-10,3,Магазин_3,7,Товар_7,Книги,14,763,0.0,10682,0,0,2,5,2,10,19
2023-05-11,3,Магазин_3,7,Товар_7,Книги,15,848,0.0,12720,0,0,3,5,2,11,19
2023-05-12,3,Магазин_3,7,Товар_7,Книги,14,760,0.0,10640,0,0,4,5,2,12,19
2023-05-13,3,Магазин_3,7,Товар_7,Книги,17,806,0.0,13702,0,0,5,5,2,13,19
2023-05-14,3,Магазин_3,7,Товар_7,Книги,15,912,0.0,13680,0,0,6,5,2,14,19
2023-05-15,3,Магазин_3,7,Товар_7,Книги,12,754,0.0,9048,0,0,0,5,2,15,20
2023-05-16,3,Магазин_3,7,Товар_7,Книги,8,662,0.0,5296,0,0,1,5,2,16,20
2023-05-17,3,Магазин_3,7,Товар_7,Книги,18,843,0.0,15174,0,0,2,5,2,17,20
2023-05-18,3,Магазин_3,7,Товар_7,Книги,17,941,0.0,15997,0,0,3,5,2,18,20
2023-05-19,3,Магазин_3,7,Товар_7,Книги,20,739,0.15,14780,1,0,4,5,2,19,20
2023-05-20,3,Магазин_3,7,Товар_7,Книги,15,913,0.0,13695,0,0,5,5,2,20,20
2023-05-21,3,Магазин_3,7,Товар_7,Книги,23,809,0.0,18607,0,0,6,5,2,21,20
2023-05-22,3,Магазин_3,7,Товар_7,Книги,26,901,0.15,23426,1,0,0,5,2,22,21
2023-05-23,3,Магазин_3,7,Товар_7,Книги,7,646,0.0,4522,0,0,1,5,2,23,21
2023-05-24,3,Магазин_3,7,Товар_7,Книги,14,649,0.0,9086,0,0,2,5,2,24,21
2023-05-25,3,Магазин_3,7,Товар_7,Книги,18,934,0.15,16812,1,0,3,5,2,25,21
2023-05-26,3,Магазин_3,7,Товар_7,Книги,9,946,0.0,8514,0,0,4,5,2,26,21
2023-05-27,3,Магазин_3,7,Товар_7,Книги,18,848,0.0,15264,0,0,5,5,2,27,21
2023-05-28,3,Магазин_3,7,Товар_7,Книги,20,835,0.0,16700,0,0,6,5,2,28,21
2023-05-29,3,Магазин_3,7,Товар_7,Книги,15,939,0.0,14085,0,0,0,5,2,29,22
2023-05-30,3,Магазин_3,7,Товар_7,Книги,16,759,0.0,12144,0,0,1,5,2,30,22
2023-05-31,3,Магазин_3,7,Товар_7,Книги,15,701,0.0,10515,0,0,2,5,2,31,22
2023-06-01,3,Магазин_3,7,Товар_7,Книги,14,669,0.0,9366,0,0,3,6,2,1,22
2023-06-02,3,Магазин_3,7,Товар_7,Книги,23,669,0.15,15387,1,0,4,6,2,2,22
2023-06-03,3,Магазин_3,7,Товар_7,Книги,15,807,0.0,12105,0,0,5,6,2,3,22
2023-06-04,3,Магазин_3,7,Товар_7,Книги,18,756,0.0,13608,0,0,6,6,2,4,22
2023-06-05,3,Магазин_3,7,Товар_7,Книги,16,936,0.0,14976,0,0,0,6,2,5,23
2023-06-06,3,Магазин_3,7,Товар_7,Книги,13,735,0.0,9555,0,0,1,6,2,6,23
2023-06-07,3,Магазин_3,7,Товар_7,Книги,8,889,0.0,7112,0,0,2,6,2,7,23
2023-06-08,3,Магазин_3,7,Товар_7,Книги,27,699,0.15,18873,1,0,3,6,2,8,23
2023-06-09,3,Магазин_3,7,Товар_7,Книги,13,843,0.0,10959,0,0,4,6,2,9,23
2023-06-10,3,Магазин_3,7,Товар_7,Книги,17,908,0.0,15436,0,0,5,6,2,10,23
2023-06-11,3,Магазин_3,7,Товар_7,Книги,14,694,0.0,9716,0,0,6,6,2,11,23
2023-06-12,3,Магазин_3,7,Товар_7,Книги,14,820,0.0,11480,0,0,0,6,2,12,24
2023-06-13,3,Магазин_3,7,Товар_7,Книги,25,675,0.15,16875,1,0,1,6,2,13,24
2023-06-14,3,Магазин_3,7,Товар_7,Книги,11,826,0.0,9086,0,0,2,6,2,14,24
2023-06-15,3,Магазин_3,7,Товар_7,Книги,12,642,0.0,7704,0,0,3,6,2,15,24
2023-06-16,3,Магазин_3,7,Товар_7,Книги,10,709,0.0,7090,0,0,4,6,2,16,24
2023-06-17,3,Магазин_3,7,Товар_7,Книги,16,748,0.0,11968,0,0,5,6,2,17,24
2023-06-18,3,Магазин_3,7,Товар_7,Книги,17,863,0.0,14671,0,0,6,6,2,18,24
2023-06-19,3,Магазин_3,7,Товар_7,Книги,24,703,0.15,16872,1,0,0,6,2,19,25
2023-06-20,3,Магазин_3,7,Товар_7,Книги,10,803,0.0,8030,0,0,1,6,2,20,25
2023-06-21,3,Магазин_3,7,Товар_7,Книги,15,766,0.0,11490,0,0,2,6,2,21,25
2023-06-22,3,Магазин_3,7,Товар_7,Книги,15,644,0.0,9660,0,0,3,6,2,22,25
2023-06-23,3,Магазин_3,7,Товар_7,Книги,13,790,0.0,10270,0,0,4,6,2,23,25
2023-06-24,3,Магазин_3,7,Товар_7,Книги,14,871,0.0,12194,0,0,5,6,2,24,25
2023-06-25,3,Магазин_3,7,Товар_7,Книги,15,953,0.0,14295,0,0,6,6,2,25,25
2023-06-26,3,Магазин_3,7,Товар_7,Книги,14,686,0.0,9604,0,0,0,6,2,26,26
2023-06-27,3,Магазин_3,7,Товар_7,Книги,15,834,0.0,12510,0,0,1,6,2,27,26
2023-06-28,3,Магазин_3,7,Товар_7,Книги,16,695,0.0,11120,0,0,2,6,2,28,26
2023-06-29,3,Магазин_3,7,Товар_7,Книги,17,640,0.0,10880,0,0,3,6,2,29,26
2023-06-30,3,Магазин_3,7,Товар_7,Книги,14,716,0.0,10024,0,0,4,6,2,30,26
2023-07-01,3,Магазин_3,7,Товар_7,Книги,15,703,0.0,10545,0,0,5,7,3,1,26
2023-07-02,3,Магазин_3,7,Товар_7,Книги,13,769,0.0,9997,0,0,6,7,3,2,26
2023-07-03,3,Магазин_3,7,Товар_7,Книги,8,804,0.0,6432,0,0,0,7,3,3,27
2023-07-04,3,Магазин_3,7,Товар_7,Книги,11,857,0.0,9427,0,0,1,7,3,4,27
2023-07-05,3,Магазин_3,7,Товар_7,Книги,13,880,0.0,11440,0,0,2,7,3,5,27
2023-07-06,3,Магазин_3,7,Товар_7,Книги,5,955,0.0,4775,0,0,3,7,3,6,27
2023-07-07,3,Магазин_3,7,Товар_7,Книги,10,917,0.0,9170,0,0,4,7,3,7,27
2023-07-08,3,Магазин_3,7,Товар_7,Книги,16,819,0.0,13104,0,0,5,7,3,8,27
2023-07-09,3,Магазин_3,7,Товар_7,Книги,17,854,0.0,14518,0,0,6,7,3,9,27
2023-07-10,3,Магазин_3,7,Товар_7,Книги,17,725,0.0,12325,0,0,0,7,3,10,28
2023-07-11,3,Магазин_3,7,Товар_7,Книги,14,645,0.0,9030,0,0,1,7,3,11,28
2023-07-12,3,Магазин_3,7,Товар_7,Книги,18,755,0.15,13590,1,0,2,7,3,12,28
